0.118169695664925,-0.992993415399346
0.111384327283004,-0.993777405476555
0.105049291002609,-0.994467016275477
0.0990608895535331,-0.995081373637786
0.0933116869407659,-0.995636946421871
0.0876901889779641,-0.996147795639286
0.0820802944237157,-0.996625719750056
0.0763604673243046,-0.997080277124171
0.0704025534497254,-0.997518661714035
0.0640701224454714,-0.997945399012302
0.0572161535922494,-0.998361814057463
0.0496797810776839,-0.998765197307192
0.041281645616659,-0.99914754953169
0.0318171085518427,-0.999493707635721
0.0210460644732676,-0.999778507055531
0.00867711536264511,-0.999962353125848
-0.00565804801441802,-0.999983993118223
-0.0224482293775586,-0.999748006748607
-0.042381519150029,-0.999101499765933
-0.0665024024044546,-0.997786264925728
-0.0927022671719416,-0.995693873467735
-0.109029740018625,-0.994038488083571
-0.119028096795386,-0.992890886338105
-0.143201068349679,-0.989693616238637
-0.179453485427116,-0.983766459363227
-0.19270723164163,-0.981256298259032
-0.209203401057395,-0.977872147566347
-0.230029419995098,-0.973183675334065
-0.256819230489449,-0.96645945742737
-0.292167064150498,-0.956367296923979
-0.3405106594406,-0.940240655793679
-0.410318657979788,-0.911942212485893
-0.521159381195826,-0.853459371845891
-0.796683993197985,-0.604396074591912
-0.996897662292869,0.0787086457450035
-0.876602836666118,0.481214574539171
-0.790409215715973,0.612579196276906
-0.723709454511282,0.690104793093761
-0.66969430484811,0.742636881695224
-0.624312529018164,0.78117467067932
-0.585090970949632,0.810967666256317
-0.550447764805041,0.834869605520008
-0.519326044335677,0.854576187168036
-0.490992832155935,0.871163611941806
-0.37493760200494,0.927050049675197
-0.220841794622854,0.97530964403504
-0.119360257388446,0.992851010452306
-0.0564907668508731,0.99840312162002
-0.0223823559722384,0.999749483691356
0.0017663334016395,0.99999844003194
0.0217087306634538,0.99976433773814
0.0384929608662394,0.999258871346034
0.0528131933011391,0.998604409470205
0.0651619675867751,0.997874700541215
0.0759099379611624,0.997114678118185
0.0853499663071907,0.996351034149793
0.0937230348714244,0.995598308925085
0.101234252198172,0.994862616737546
0.108063155847429,0.99414403098761
0.114370574416458,0.993438156961796
0.120303326795922,0.992737180507426
0.125997510548501,0.992030557662202
0.131580837378591,0.991305443965052
0.137174302786538,0.99054692501417
0.142893373967306,0.989738088423518
0.148848815669253,0.988859964845306
0.155147232108529,0.987891358586086
0.161891375125705,0.986808584609958
